key_name,zh_cn,zh_tw,en_us,ja_jp,ko_kr
30090040,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
30399010,30回合内达成胜利目标,30回合內達成勝利目標,Achieve the Victory Objective within 30 turns,30ターン以内にメイン目標を達成,30턴 내로 승리 목표 달성
30399020,使用燃烧弹点燃变异菌菇击败3个感染者,使用燃燒彈點燃變異菌菇擊敗3個感染者,Use Incendiary Grenades to ignite Mutated Mushrooms and defeat 3 infected individuals,焼夷弾で変異キノコに火を付け、感染者を3体撃破,연소탄으로 돌연변이 버섯에 불을 붙여 감염자 3마리 처치
30399030,最多使用20次低频驱动仪,最多使用20次低頻驅動儀,Use Low-Frequency Acoustic Generator at most 20 times,低周波駆動装置の使用回数が20回を超えない,저주파 드라이버 사용 20회 이하
30100010,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
30100020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
33110010,我方角色未被感染者命中,我方角色未被感染者命中,Infected Individuals did not hit allied units,味方ユニットが感染者に攻撃されない,감염자에게 명중당하지 않음
33110020,击败2个伯劳分裂素体,擊敗2個伯勞分裂素體,Defeat 2 Shrike Mitotic Specimens,シュライク分裂素体を2体撃破,슈라이크 분열 소체 2명 처치
33110030,拾取所有物资,拾取所有物資,Pick up all supplies,全ての物資を拾う,모든 물자 회수
30110010,击败50个罗联单位,擊敗50個羅聯單位,Defeat 50 URNC units,ロ連ユニットを50体撃破,루련 유닛 50명 처치
30110020,破坏隔离大门,破壞隔離大門,Destroy Quarantine Zone's Gate,隔離エリアのメインゲートを破壊,격리벽 대문 파괴
30110030,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
33121010,我方角色未使用普通攻击,我方角色未使用普通攻擊,Allied units don't use Normal Attack,通常攻撃を使用しない,아군 캐릭터가 일반 공격을 하지 않음
33121020,击败悬崖上增援的精英狙击兵,擊敗懸崖上增援的精英狙擊兵,Defeat the Elite Sniper reinforcement on the cliff,崖の上にいる増援の精鋭狙撃兵を撃破,절벽 위로 지원 온 정예 저격병 처치
33121040,超级异变者兰布达未被击败,超級異變者蘭布達未被擊敗,Super Mutant Lambda is not defeated,スーパーミュータント・ラムダが最後まで生存,슈퍼뮤턴트 람다가 생존
30160010,拾取所有物资,拾取所有物資,Pick up all supplies,全ての物資を拾う,모든 물자 회수
30160020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
33176010,22回合内达成胜利目标,22回合內達成勝利目標,Achieve the Victory Objective within 22 turns,22ターン以内にメイン目標を達成,22턴 내로 승리 목표 달성
33176020,敌方单位剩余数量不超过6个（原桥梁左侧除外）,敵方單位剩餘數量不超過6個（原橋樑左側除外）,Less than 6 enemies remain (enemies on the left side of the bridge do not count),敵ユニット残り6体以下（元橋左側のを除く）,살아남은 적 유닛 6명 이하 (기존 다리 좌측 제외)
33176030,击破1辆“斯瓦罗格”重型坦克,擊破1輛“斯瓦羅格”重型坦克,"Defeat one ""Svarog"" Heavy Tank",重戦車「スヴァローグ」を1台破壊,중전차 ‘스바로그’ 1대 처치
30120010,设置6颗C-4炸弹,設置6顆C-4炸彈,Set up 6 C-4 Bombs,C-4爆弾を6つ設置,C-4폭탄 6개 설치
30120020,找到实验室IC卡,找到實驗室IC卡,Find the Laboratory IC Card,実験室のICカードを見つける,실험실 IC카드 찾기
30120030,我方任意角色到达指定地点,我方任意角色到達指定地點,Any allied unit reaches the specified position,いずれかの味方ユニットが指定地点に到達,아군 중 아무나 지정 위치에 도착
30120040,卡尔暴露,卡爾暴露,Carl is Exposed,カールが発見される,칼 노출
30120050,蒙德和洁芙缇处于垂危状态,蒙德和潔芙緹處於垂危狀態,Mendo and Jefuty are in Critical Condition,ジェフティとモンドが瀕死状態になる,멘도와 제퓨티가 빈사 상태 진입
33132010,设置所有C-4炸弹,設置所有C-4炸彈,Set up all C-4 Bombs,全てのC-4爆弾を設置,모든 C-4폭탄 설치
33132020,25回合内达成胜利目标,25回合內達成勝利目標,Achieve the Victory Objective within 25 turns,25ターン以内にメイン目標を達成,25턴 내로 승리 목표 달성
33132030,最多使用10次催眠针,最多使用10次催眠針,Use Soporific Dart at most 10 times,麻酔針の使用回数が10回を超えない,마취침 사용 10번 이하
30150010,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
30150020,将奥列格的血量压制到4800以下,將奧列格的血量壓制到4800以下,"Bring Oleg's HP down to below 3,000",オレグのHPを4800以下に減らす,올레그의 HP를 4800 이하로 낮춤
30150030,阿特娜进入垂危状态,阿特娜進入垂危狀態,Atena enters Critical Condition,アテナが瀕死状態になる,아테나가 빈사 상태 진입
33165010,我方全体角色在20回合内到达指定地点,我方全體角色在20回合內到達指定地點,All allied units reach the specified position within 20 turns,味方全員が20ターン以内に指定地点に到達,아군 전체 캐릭터 20턴 내로 지정 장소 도착
33165020,洁芙缇和阿特娜受到的伤害合计不超过500,潔芙緹和阿特娜受到的傷害合計不超過500,Jefuty and Atena take no more than 500 damage,ジェフティとアテナの累計被ダメージが500を超えない,제퓨티와 아테나가 받은 누적 피해 합계 500 이하
33165030,击败所有特种兵-鬼骷,擊敗所有特種兵-鬼骷,Defeat all Special Forces – Skull,全ての特殊兵-ドクロを撃破,모든 특전병-해골 처치
30170010,击败基里尔,擊敗基裏爾,Defeat Kirill,キリルを倒す,키릴 처치
30170020,击破“戴伯格”战争要塞,擊破“戴伯格”戰爭要塞,"Defeat ""Diberg"" Battle Fortress",ウォーフォート「ダジボーグ」を破壊,전쟁 요새 ‘다지보그’ 처치
30170030,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
33187010,最多触发5次敌方绊雷,最多觸發5次敵方絆雷,Trigger enemy trip mines at most 5 times,敵のトラップの発動回数が5回を超えない,적 부비트랩 발동 5회 이하
33187020,7回合内将基里尔的血量压制到500以下,7回合內將基裏爾的血量壓制到500以下,Bring Kirill's HP down to below 500 within 7 turns,7ターン以内にキリルのHPを500以下に減らす,7턴 내로 키릴의 HP를 500 이하로 낮춤
60340210,将基里尔血量压制到500以下,將基裏爾血量壓制到500以下,Bring Kirill's HP down to below 500,キリルのHPを500以下に減らす,키릴의 HP를 500 이하로 낮춤
33187030,击败所有“亚利洛”战斗列车,擊敗所有“亞利洛”戰鬥列車,"Defeat all ""Jarilo"" Combat Trains",武装列車「ヤリーロ」を全て破壊,모든 전투 열차 ‘야릴로’ 처치
30180010,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
30180020,击败伯劳β,擊敗伯勞β,Defeat β Shrike,シュライクβを倒す,슈라이크β 처치
30180030,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
33198010,20回合内达成胜利目标,20回合內達成勝利目標,Achieve the Victory Objective within 20 turns,20ターン以内にメイン目標を達成,20턴 내로 승리 목표 달성
33198020,洁芙缇和蒙德未被特质“血液爆裂”击中,潔芙緹和蒙德未被特質“血液爆裂”擊中,"Jefuty and Mendo are not hit by ""Blood Burst"" Trait",ジェフティとモンドが特質「血液爆発」を受けない,제퓨티와 멘도가 특성 ‘혈액 폭발’에 맞지 않음
33198030,使用普通攻击单次对伯劳β造成的伤害超过3000,使用普通攻擊單次對伯勞β造成的傷害超過3000,"Normal Attack deals more than 3,000 damage to β Shrike in a single hit",1回の通常攻撃でシュライクβに3000以上のダメージを与える,일반 공격 1회로 슈라이크β에 입힌 피해 3000 초과
40000010,洁芙缇到达地图左侧指定地点,潔芙緹到達地圖左側指定地點,Jefuty reaches the specified position on the left side of the map,ジェフティがマップ左側の指定地点に到達,제퓨티가 맵 좌측 지정 위치에 도착
40000020,洁芙缇到达地图右侧指定地点,潔芙緹到達地圖右側指定地點,Jefuty reaches the specified position on the right side of the map,ジェフティがマップ右側の指定地点に到達,제퓨티가 맵 우측 지정 위치에 도착
40000030,洁芙缇进入垂危状态,潔芙緹進入垂危狀態,Jefuty enters Critical Condition,ジェフティが瀕死状態になる,제퓨티가 빈사 상태 진입
44000010,8回合内达成胜利目标,8回合內達成勝利目標,Achieve the Victory Objective within 8 turns,8ターン以内にメイン目標を達成,8턴 내로 승리 목표 달성
44000020,洁芙缇受到的伤害累计不超过70,潔芙緹受到的傷害累計不超過70,Jefuty takes less than 70 damage,ジェフティの累計被ダメージが70を超えない,제퓨티가 받은 누적 피해 70 이하
44000030,击败6个敌方单位,擊敗6個敵方單位,Defeat 6 enemy units,敵ユニットを6体撃破,적 유닛 6명 처치
1040000010,洁芙缇到达地图左侧指定地点,潔芙緹到達地圖左側指定地點,Jefuty reaches the specified position on the left side of the map,ジェフティがマップ左側の指定地点に到達,제퓨티가 맵 좌측 지정 위치에 도착
1040000020,洁芙缇到达地图右侧指定地点,潔芙緹到達地圖右側指定地點,Jefuty reaches the specified position on the right side of the map,ジェフティがマップ右側の指定地点に到達,제퓨티가 맵 우측 지정 위치에 도착
1040000030,洁芙缇进入垂危状态,潔芙緹進入垂危狀態,Jefuty enters Critical Condition,ジェフティが瀕死状態になる,제퓨티가 빈사 상태 진입
1044000010,8回合内达成胜利目标,8回合內達成勝利目標,Achieve the Victory Objective within 8 turns,8ターン以内にメイン目標を達成,8턴 내로 승리 목표 달성
1044000020,洁芙缇受到的伤害累计不超过80,潔芙緹受到的傷害累計不超過80,Jefuty takes less than 80 damage,ジェフティの累計被ダメージが80を超えない,제퓨티가 받은 누적 피해 80 이하
1044000030,击败5个敌方单位,擊敗5個敵方單位,Defeat 5 enemy units,敵ユニットを5体撃破,적 유닛 5명 처치
40010010,我方全体角色到达地图左侧指定地点,我方全體角色到達地圖左側指定地點,All allied units reach the specified position on the left side of the map,味方全員がマップ左側の指定地点に到達,모든 아군이 맵 좌측 지정 위치에 도착
40010020,我方全体角色到达地图右侧指定地点,我方全體角色到達地圖右側指定地點,All allied units reach the specified position on the right side of the map,味方全員がマップ右側の指定地点に到達,모든 아군이 맵 우측 지정 위치에 도착
40010030,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44011010,7回合内达成胜利目标,7回合內達成勝利目標,Achieve the Victory Objective within 7 turns,7ターン以内にメイン目標を達成,7턴 내로 승리 목표 달성
44011020,洁芙缇未受到伤害,潔芙緹未受到傷害,Jefuty does not take any damage,ジェフティがダメージを受けない,제퓨티가 피해를 받지 않음
44011030,拾取所有物资,拾取所有物資,Pick up all supplies,全ての物資を拾う,모든 물자 회수
40020010,洁芙缇接近蒙德,潔芙緹接近蒙德,Jefuty reaches Mendo,ジェフティがモンドに接近する,제퓨티가 멘도에게 접근
40020020,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
40020030,蒙德或洁芙缇进入垂危状态,蒙德或潔芙緹進入垂危狀態,Mendo or Jefuty enters Critical Condition,モンドまたはジェフティが瀕死状態になる,멘도 또는 제퓨티가 빈사 상태 진입
40020040,蒙德或洁芙缇进入垂危状态,蒙德或潔芙緹進入垂危狀態,Mendo or Jefuty enters Critical Condition,モンドまたはジェフティが瀕死状態になる,멘도 또는 제퓨티가 빈사 상태 진입
44022010,蒙德受到的伤害累计不超过200,蒙德受到的傷害累計不超過200,Mendo takes less than 200 damage,モンドの累計被ダメージが200を超えない,멘도가 받은 누적 피해 200 이하
44022020,洁芙缇在接近蒙德前未暴露,潔芙緹在接近蒙德前未暴露,Jefuty is not Exposed before reaching Mendo,ジェフティがモンドに接近するまで発見されない,제퓨티가 멘도에게 접근하기 전까지 노출되지 않음
44022030,蒙德击败9个敌方单位,蒙德擊敗9個敵方單位,Mendo defeats 9 enemy units,モンドが敵ユニットを9体撃破,멘도가 적 유닛 9명 처치
40030010,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
40030020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44033010,3回合内击败10个敌方单位,3回合內擊敗10個敵方單位,Defeat 10 enemy units within 3 turns,3ターン以内に敵ユニットを10体撃破,3턴 내로 적 유닛 10명 처치
80060100,击败10个敌方单位（400301附属）,擊敗10個敵方單位（400301附屬）,Defeat 10 enemy units (400301),敵ユニットを10体撃破（400301付属）,적 유닛 10명 처치 (400301부속)
44033020,洁芙缇受到的伤害累计不超过90,潔芙緹受到的傷害累計不超過90,Jefuty takes less than 90 damage,ジェフティの累計被ダメージが90を超えない,제퓨티가 받은 누적 피해 90 이하
44033030,2回合内击破“斯瓦罗格”重型坦克,2回合內擊破“斯瓦羅格”重型坦克,"Defeat ""Svarog"" Heavy Tank within 2 turns",2ターン以内に重戦車「スヴァローグ」を破壊,2턴 내로 중전차 ‘스바로그’ 처치
80060300,击破“斯瓦罗格”重型坦克（400303附属）,擊破“斯瓦羅格”重型坦克（400303附屬）,"Defeat ""Svarog"" Heavy Tank (400303)",重戦車「スヴァローグ」を破壊（400303付属）,중전차 ‘스바로그’ 처치 (400303부속)
40040010,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
40040020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44044010,10回合内达成胜利目标,10回合內達成勝利目標,Achieve the Victory Objective within 10 turns,10ターン以内にメイン目標を達成,10턴 내로 승리 목표 달성
44044020,我方无人进入垂危状态,我方無人進入垂危狀態,No allied units enter Critical Condition,味方が瀕死状態にならない,아군이 빈사 상태에 진입하지 않음
44044030,利用催泪弹对敌方单位造成至少400点伤害,利用催淚彈對敵方單位造成至少400點傷害,Use Tear Gas Grenade to deal at least 400 damage to enemy units,催涙弾で400以上のダメージを与える,최루탄으로 적 유닛에게 준 누적 피해 400 이상
40050010,我方全体角色未暴露且到达指定地点,我方全體角色未暴露且到達指定地點,All allied units reach the designated location unexposed,味方全員が発見されないまま指定された場所に到着する,모든 아군이 노출되지 않고 지정 위치에 도착
40050020,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
40050030,击败20个敌方单位,擊敗20個敵方單位,Defeat 20 enemy units,敵ユニットを20体撃破,적 유닛 20명 처치
40050040,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破する。,모든 적 유닛 처치
40050050,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
40050060,我方任意单位暴露（包括器械）,我方任意單位暴露（包括器械）,Any allied unit is Exposed (including Equipment),味方ユニットが発見される（機械を含む）,아군 유닛 노출 (기계형 유닛 포함)
44055010,10回合内达成第一阶段目标,10回合內達成第一階段目標,Achieve the first phase's objective within 10 turns,10ターン以内に第1段階目標を達成,10턴 내로 첫 번째 목표 달성
80100110,10回合内达成第一阶段目标（子任务）,,,,
44055020,拾取所有物资,拾取所有物資,Pick up all supplies,全ての物資を拾う,모든 물자 회수
44055030,最多使用8次催眠针,最多使用8次催眠針,Use Soporific Dart at most 8 times,麻酔針の使用回数が8回を超えない,마취침 사용 8번 이하
40060010,击败黎格,擊敗黎格,Defeat Lige,リゲルを倒す,리겔 처치
40060020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44066010,12回合内达成胜利目标,12回合內達成勝利目標,Achieve the Victory Objective within 12 turns,12ターン以内にメイン目標を達成,12턴 내로 승리 목표 달성
44066020,我方无人进入垂危状态,我方無人進入垂危狀態,No allied units enter Critical Condition,味方が瀕死状態にならない,아군이 빈사 상태에 진입하지 않음
44066030,利用昙花地形对敌方单位累计造成300点伤害,利用曇花地形對敵方單位累計造成300點傷害,Deal a total of 300 damage to enemy units using the Epiphyllum terrain,エピフィラム地形を利用して合計300ダメージを与える,우담화 지형으로 적 유닛에게 준 누적 피해 300 이상
40070010,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
40070020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44077010,30回合内达成胜利目标,30回合內達成勝利目標,Achieve the Victory Objective within 30 turns,30ターン以内にメイン目標を達成,30턴 내로 승리 목표 달성
44077020,我方无人进入垂危状态,我方無人進入垂危狀態,No allied units enter Critical Condition,味方が瀕死状態にならない,아군이 빈사 상태에 진입하지 않음
44077030,拾取所有物资,拾取所有物資,Pick up all supplies,全ての物資を拾う,모든 물자 회수
40080010,洁芙缇到达指定地点,潔芙緹到達指定地點,Jefuty reaches the specified position,ジェフティが指定地点に到達,제퓨티가 지정 위치에 도착
40080020,击败所有敌方单位,擊敗所有敵方單位,Defeat all enemy units,敵全員を撃破,모든 적 유닛 처치
40080030,洁芙缇进入垂危状态,潔芙緹進入垂危狀態,Jefuty enters Critical Condition,ジェフティが瀕死状態になる,제퓨티가 빈사 상태 진입
44088010,9回合内达成胜利目标,9回合內達成勝利目標,Achieve the Victory Objective within 9 turns,9ターン以内にメイン目標を達成,9턴 내로 승리 목표 달성
44088020,拾取所有物资,拾取所有物資,Pick up all supplies,全ての物資を拾う,모든 물자 회수
44088030,我方角色未被狙击兵命中,我方角色未被狙擊兵命中,Snipers did not hit allied units,味方ユニットが狙撃兵に撃たれない,저격병에게 명중당하지 않음
40090010,洁芙缇到达指定地点,潔芙緹到達指定地點,Jefuty reaches the specified position,ジェフティが指定地点に到達,제퓨티가 지정 위치에 도착
40090020,在蒙德未垂危的情况下击败所有敌人,在蒙德未垂危的情況下擊敗所有敵人,Defeat all enemy units while Mendo is not in Critical Condition,モンドが瀕死状態にならずに全ての敵を倒す,멘도가 빈사 상태에 진입하지 않고 모든 적 처치
40090030,在蒙德未垂危的情况下击败所有敌人,在蒙德未垂危的情況下擊敗所有敵人,Defeat all enemy units while Mendo is not in Critical Condition,モンドが瀕死状態にならずに全ての敵を倒す,멘도가 빈사 상태에 진입하지 않고 모든 적 처치
40090040,洁芙缇进入垂危状态,潔芙緹進入垂危狀態,Jefuty enters Critical Condition,ジェフティが瀕死状態になる,제퓨티가 빈사 상태 진입
44099010,洁芙缇受到的伤害累计不超过100,潔芙緹受到的傷害累計不超過100,Jefuty takes less than 100 damage,ジェフティの累計被ダメージが100を超えない,제퓨티가 받은 누적 피해 100 이하
44099020,击败20个敌方单位,擊敗20個敵方單位,Defeat 20 enemy units,敵ユニットを20体撃破,적 유닛 20명 처치
44099030,蒙德受到的伤害累计不超过200,蒙德受到的傷害累計不超過200,Mendo takes less than 200 points of damage,ジェフティの累計被ダメージが200を超えない,멘도가 받은 누적 피해 200 이하
40100010,击败伯劳分裂素体,擊敗伯勞分裂素體,Defeat the Shrike Mitotic Specimen,シュライク分裂素体を撃破,슈라이크 분열 소체 처치
40100020,洁芙缇进入垂危状态,潔芙緹進入垂危狀態,Jefuty enters Critical Condition,ジェフティが瀕死状態になる,제퓨티가 빈사 상태 진입
44110010,拾取所有物资,拾取所有物資,Pick up all supplies,全ての物資を拾う,모든 물자 회수
44110020,4回合内达成胜利目标,4回合內達成勝利目標,Achieve the Victory Objective within 4 turns,4ターン以内にメイン目標を達成,4턴 내로 승리 목표 달성
44110030,击败4个敌方单位,擊敗4個敵方單位,Defeat 4 enemy units,敵ユニットを4体撃破,적 유닛 4명 처치
40110010,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
40110020,我方任意角色进入垂危状态,我方任意角色進入垂危狀態,Any allied unit enters Critical Condition,味方ユニットが瀕死状態になる,아군 중 아무나 빈사 상태 진입
40110030,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
44121010,拾取所有物资,拾取所有物資,Pick up all supplies,全ての物資を拾う,모든 물자 회수
44121020,18回合内达成胜利目标,18回合內達成勝利目標,Achieve the Victory Objective within 18 turns,18ターン以内にメイン目標を達成,18턴 내로 승리 목표 달성
44121030,最多使用9次低频驱动仪,最多使用9次低頻驅動儀,Use Low-Frequency Acoustic Generator at most 9 times,低周波駆動装置の使用回数が9回を超えない,저주파 드라이버 사용 9회 이하
40120010,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
40120020,击败黎格,擊敗黎格,Defeat Lige,リゲルを倒す,리겔 처치
40120030,破坏隔离大门,破壞隔離大門,Destroy Quarantine Zone's Gate,隔離エリアのメインゲートを破壊,격리벽 대문 파괴
40120040,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44132010,我方无人进入垂危状态,我方無人進入垂危狀態,No allied units enter Critical Condition,味方が瀕死状態にならない,아군이 빈사 상태에 진입하지 않음
44132020,击败50个罗联单位,擊敗50個羅聯單位,Defeat 50 URNC units,ロ連ユニットを50体撃破,루련 유닛 50명 처치
44132030,击败2个伯劳分裂素体,擊敗2個伯勞分裂素體,Defeat 2 Shrike Mitotic Specimens,シュライク分裂素体を2体撃破,슈라이크 분열 소체 2명 처치
40130010,设置5颗C-4炸弹,設置5顆C-4炸彈,Set up 5 C-4 Bombs,C-4爆弾を5つ設置,C-4폭탄 5개 설치
40130020,我方任意角色到达地图右上方的指定地点,我方任意角色到達地圖右上方的指定地點,Any allied unit reaches the designated location in the upper right corner of the map.,いずれかの味方ユニットがマップ右上の指定地点に到達,아군 중 아무나 맵 우측 상단 지정 위치에 도착
40130030,我方全体角色到达地图上方的指定地点,我方全體角色到達地圖上方的指定地點,All allied units reach the designated location at the top of the map.,味方全員がマップ上方の指定地点に到達,모든 아군이 맵 상단 지정 위치에 도착
40130040,卡尔暴露,卡爾暴露,Carl is Exposed,カールが発見される,칼 노출
40130050,蒙德和洁芙缇处于垂危状态,蒙德和潔芙緹處於垂危狀態,Mendo and Jefuty are in Critical Condition,ジェフティとモンドが瀕死状態になる,멘도와 제퓨티가 빈사 상태 진입
44143010,设置所有C-4炸弹,設置所有C-4炸彈,Set up all C-4 Bombs,全てのC-4爆弾を設置,모든 C-4폭탄 설치
44143020,15回合内达成胜利目标,15回合內達成勝利目標,Achieve the Victory Objective within 15 turns,15ターン以内にメイン目標を達成,15턴 내로 승리 목표 달성
44143030,最多使用20次催眠针,最多使用20次催眠針,Use Soporific Dart at most 20 times,麻酔針の使用回数が20回を超えない,마취침 사용 20회 이하
40140010,洁芙缇在100回合内到达1楼的电梯井,潔芙緹在100回合內到達1樓的電梯井,Jefuty reaches the Elevator Shaft within 100 turns,ジェフティが100ターン以内に1階のシャフトに到達,제퓨티가 100턴 내로 1층 엘리베이터 샤프트 도착
40140020,复合任务，不显示（到达电梯井）,複合任務，不顯示（到達電梯井）,"Combined mission, do not display (reach Elevator Shaft)",複合任務、非表示（シャフトに到達）,"복합 임무, 나타내지 않음(엘리베이터 샤프트에 도착)"
40140030,洁芙缇暴露,潔芙緹暴露,Jefuty is Exposed,ジェフティが発見される,제퓨티 노출
40140040,洁芙缇在100回合内没有到达1楼的电梯井,潔芙緹在100回合內沒有到達1樓的電梯井,Jefuty does not reach the Elevator Shaft within 100 turns,ジェフティが100ターン以内に1階のシャフトに到達しない,제퓨티가 100턴 내로 1층 엘리베이터 샤프트에 도착하지 못함
44154010,拾取所有物资,拾取所有物資,Pick up all supplies,全ての物資を拾う,모든 물자 회수
44154020,95回合内达成胜利目标,95回合內達成勝利目標,Achieve the victory objective(s) within 95 turns,95ターン以内にメイン目標を達成,95턴 내로 승리 목표 달성
44154030,最多扔出3次漫画书,最多扔出3次漫畫書,Show comic books at most 3 times,漫画本を投げる回数が3回を超えない,만화책 던지기 3회 이하
40150010,击败伯劳β和白糖,擊敗伯勞β和白糖,Defeat β Shrike and Sugar,シュライクβとシュガーを倒す,슈라이크β와 슈가 처치
40150020,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44165010,12回合内达成胜利目标,12回合內達成勝利目標,Achieve the Victory Objective within 12 turns,12ターン以内にメイン目標を達成,12턴 내로 승리 목표 달성
44165020,我方角色未被红全息的技能“FF00自爆”击中,我方角色未被紅全息的技能“FF00自爆”擊中,"No allied units are hit by Sugar (Red Hologram)'s ""FF00 Self-Destruct"" skill",味方ユニットが赤ホログラムのスキル「FF00自爆」を受けない,레드 홀로그램의 스킬 'FF00 자폭'에 맞지 않음
44165030,我方无人进入垂危状态,我方無人進入垂危狀態,No allied units enter Critical Condition,味方が瀕死状態にならない,아군이 빈사 상태에 진입하지 않음
40160010,？？？,？？？,???,？？？,？？？
40160020,击败伯劳意识体,擊敗伯勞意識體,Defeat the Shrike Consciousness,シュライク意識体を撃破,슈라이크 의식체 처치
40160030,击败伯劳意识体,擊敗伯勞意識體,Defeat the Shrike Consciousness,シュライク意識体を撃破,슈라이크 의식체 처치
40160040,洁芙缇到达指定地点,潔芙緹到達指定地點,Jefuty reaches the specified position,ジェフティが指定地点に到達,제퓨티가 지정 위치에 도착
40160050,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
40160060,我方任意角色处于垂危状态,我方任意角色處於垂危狀態,Any allied unit is in Critical Condition,味方ユニットのいずれかが瀕死状態になる,아군 중 아무나 빈사 상태 진입
44176010,我方角色未被侦察兵命中,我方角色未被偵察兵命中,Scouts did not hit allied units,味方ユニットが偵察兵に撃たれない,정찰병에게 명중당하지 않음
44176020,7回合内达成胜利目标,7回合內達成勝利目標,Achieve the Victory Objective within 7 turns,7ターン以内にメイン目標を達成,7턴 내로 승리 목표 달성
44176030,黎格受到的伤害累计不超过250,黎格受到的傷害累計不超過250,Lige takes less than 250 damage,リゲルの累計被ダメージが250を超えない,리겔이 받은 피해 250 이내
40170010,我方全体角色到达指定地点,我方全體角色到達指定地點,All allied units reach the specified position,味方全員が指定地点に到達,모든 아군이 지정 위치에 도착
40170020,击败奥列格,擊敗奧列格,Defeat Oleg,オレグを倒す,올레그 처치
40170030,阿特娜进入垂危状态,阿特娜進入垂危狀態,Atena enters Critical Condition,アテナが瀕死状態になる,아테나가 빈사 상태 진입
40170040,我方全体角色处于垂危状态,我方全體角色處於垂危狀態,All allied units are in Critical Condition,味方全員が瀕死状態になる,모든 아군이 빈사 상태 진입
44187010,洁芙缇未进入垂危状态,潔芙緹未進入垂危狀態,Jefuty doesn't enter Critical Condition,ジェフティが瀕死状態にならない,제퓨티가 빈사 상태에 진입하지 않음
44187020,黎格累计造成500点伤害,黎格累計造成500點傷害,Lige deals a total of 500 damage,リゲルが累計500ダメージ以上与える,리겔이 준 누적 피해 500 이상
